ID,DOI,Title,Date,Keywords,Abstract,Language
10.1016_j.marenvres.2011.09.004,10.1016/j.marenvres.2011.09.004,Algal symbiont type affects gene expression in juveniles of the coral Acropora tenuis exposed to thermal stress,NA,Acropora tenuis Larvae Thermal stress Coral Symbiodinium Symbiosis Gene expression Fluorescent protein,"Reef-building corals harbor symbiotic dinoflagellates, Symbiodinium spp., which are currently divided into several clades. The responses of corals associated with different Symbiodinium clades to thermal stress are not well understood, especially at a gene expression level. Juveniles of the coral Acropora tenuis inoculated with different algal types (clade A or D) were exposed to thermal stress and the expression levels of four putative stress-responsive genes, including genes coding green and red fluorescent proteins, an oxidative stress-responsive protein, and an ascorbic acid transporter, were analyzed by quantitative real-time PCR. The expression levels of the four genes decreased at high temperatures if juveniles were associated with clade A symbionts but increased if the symbionts were in clade D. The intensity of green fluorescence increased with temperature in clade D symbionts harboring juveniles, but not in juveniles associated with clade A symbionts. The present results suggest that genotypes of endosymbiotic algae affect the thermal stress responses of the coral juveniles.",en
10.1371_journal.pone.0061736,10.1371/journal.pone.0061736,Gene Expression Signatures of Energetic Acclimatisation in the Reef Building Coral Acropora millepora,"May 9, 2013",NA,"Background: Understanding the mechanisms by which natural populations cope with environmental stress is paramount to predict their persistence in the face of escalating anthropogenic impacts. Reef-building corals are increasingly exposed to local and global stressors that alter nutritional status causing reduced fitness and mortality, however, these responses can vary considerably across species and populations. Methodology/Principal Findings: We compare the expression of 22 coral host genes in individuals from an inshore and an offshore reef location using quantitative Reverse Transcription-PCR (qRT-PCR) over the course of 26 days following translocation into a shaded, filtered seawater environment. Declines in lipid content and PSII activity of the algal endosymbionts (Symbiodinium ITS-1 type C2) over the course of the experiment indicated that heterotrophic uptake and photosynthesis were limited, creating nutritional deprivation conditions. Regulation of coral host genes involved in metabolism, CO 2 transport and oxidative stress could be detected already after five days, whereas PSII activity took twice as long to respond. Opposing expression trajectories of Tgl, which releases fatty acids from the triacylglycerol storage, and Dgat1, which catalyses the formation of triglycerides, indicate that the decline in lipid content can be attributed, at least in part, by mobilisation of triacylglycerol stores. Corals from the inshore location had initially higher lipid content and showed consistently elevated expression levels of two genes involved in metabolism (aldehyde dehydrogenase) and calcification (carbonic anhydrase). Conclusions/Significance: Coral host gene expression adjusts rapidly upon change in nutritional conditions, and therefore can serve as an early signature of imminent coral stress. Consistent gene expression differences between populations indicate that corals acclimatize and/or adapt to local environments. Our results set the stage for analysis of these processes in natural coral populations, to better understand the responses of coral communities to global climate change and to develop more efficient management strategies.",en
10.1007_s00427-012-0388-6,10.1007/s00427-012-0388-6,"A genomewide survey of bHLH transcription factors in the coral Acropora digitifera identifies three novel orthologous families, pearl, amber, and peridot",15 March 2012,NA,"Decoding the genome of the coral, Acropora digitifera, enabled us to characterize a nearly full set of 70 basic helix-loop-helix (bHLH) transcription factors in this organism. This number is comparable to 68 bHLH genes in the sea anemone, Nematostella vectensis, and larger than those in most other invertebrate metazoans. The 70 bHLH genes were assigned to 29 orthologous families previously reported. In addition, we identified three novel HLH orthologous families, which we designated pearl, amber, and peridot, increasing the number of orthologous families to 32. Pearl and amber orthologues were found in genomes and expressed sequenced tags (ESTs) of Mollusca and Annelida in addition to Cnidaria. Peridot orthologues were found in genomes and ESTs of Cephalochordata and Hemichordata in addition to Cnidaria. These three genes were likely lost in the clades of Drosophila melanogaster, Caenorhabditis elegans, and Homo sapiens during animal evolution. Keywords Cnidaria. Acropora digitifera. Genes for basic helix-loop-helix proteins. Genomewide survey. Identification of novel orthologous families",en
10.1007_s00338-013-1046-9,10.1007/s00338-013-1046-9,The combined effects of temperature and CO 2 lead to altered gene expression in Acropora aspera,14 June 2013,"Coral,Acidification,Bleaching,Gene expression","This study explored the interactive effects of near-term CO 2 increases (40-90 ppm above current ambient) during a simulated bleaching event (34°C for 5 d) of Acropora aspera by linking physiology to expression patterns of genes involved in carbon metabolism. Symbiodinium photosynthetic efficiency (F v /F m) was significantly depressed by the bleaching event, while elevated pressure of CO 2 (pCO 2) slightly mitigated the effects of increased temperature on F v /F m during the final 4 d of the recovery period, however, did not affect the loss of symbionts. Elevated pCO 2 alone had no effect on F v /F m or symbiont density. Expression of targeted Symbiodinium genes involved in carbon metabolism and heat stress response was not significantly altered by either increased temperature and/or CO 2. Of the selected host genes, two carbonic anhydrase isoforms (coCA2 and coCA3) exhibited the largest changes, most notably in crossed bleaching and elevated pCO 2 treatments. CA2 was significantly down-regulated on day 14 in all treatments, with the greatest decrease in the crossed treatment (relative expression compared to control = 0.16; p \ 0.05); CA3 showed a similar trend, with expression levels 0.20-fold of controls on day 14 (p \ 0.05) in the elevated temperature/ pCO 2 treatment. The synergistic effects of ocean acidification and bleaching were evident during this study and demonstrate that increased pCO 2 in surface waters will impact corals much sooner than many studies utilising endof-century pCO 2 concentrations would indicate.",en
10.3354_meps08372,10.3354/meps08372,Transcriptomic responses to heat stress and bleaching in the elkhorn coral Acropora palmata,NA,"Coral bleaching,Microarray,Transcriptomics,Heat stress","The emergence of genomic tools for reef-building corals and symbiotic anemones comes at a time when alarming losses in coral cover are being observed worldwide. These tools hold great promise in elucidating novel and unforeseen cellular processes underlying the successful mutualism between corals and their dinoflagellate endosymbionts Symbiodinium spp. Since thermal stress triggers a breakdown in the symbiosis (coral bleaching), measuring the transcriptomic response to thermal stress-induced bleaching offers an extraordinary view of cellular processes that are specific to coral-algal symbioses. In the present study, we utilized a cDNA microarray containing 2059 genes of the threatened Caribbean elkhorn coral Acropora palmata to identify genes that are differentially expressed upon thermal stress. Fragments from replicate colonies were exposed to elevated temperature for 2 d, and samples were frozen for microarray analysis after 24 and 48 h. Totals of 204 and 104 genes were differentially expressed in samples that were collected 1 and 2 d after thermal stress, respectively. Analysis of the differentially expressed genes indicates a cellular stress response in A. palmata involving (1) growth arrest, (2) chaperone activity, (3) nucleic acid stabilization and repair, and (4) removal of damaged macromolecules. Other differentially expressed processes include sensory perception, metabolite transfer between host and endosymbiont, nitric oxide signaling, and modifications to the actin cytoskeleton and extracellular matrix. The results are compared with those from a previous coral microarray study of thermal stress in Montastraea faveolata, and point to an overall evolutionary conserved bleaching response in scleractinian corals.",en
10.1038_srep25081,10.1038/srep25081,Integral Light-Harvesting Complex Expression In Symbiodinium Within The Coral Acropora aspera Under Thermal Stress,27 April 2016,NA,"Coral reef success is largely dependent on the symbiosis between coral hosts and dinoflagellate symbionts belonging to the genus Symbiodinium. Elevated temperatures can result in the expulsion of Symbiodinium or loss of their photosynthetic pigments and is known as coral bleaching. It has been postulated that the expression of light-harvesting protein complexes (LHCs), which bind chlorophylls (chl) and carotenoids, are important in photobleaching. This study explored the effect a sixteen-day thermal stress (increasing daily from 25-34 °C) on integral LHC (chlorophyll a-chlorophyll c 2-peridinin protein complex (acpPC)) gene expression in Symbiodinium within the coral Acropora aspera. Thermal stress leads to a decrease in Symbiodinium photosynthetic efficiency by day eight, while symbiont density was significantly lower on day sixteen. Over this time period, the gene expression of five Symbiodinium acpPC genes was quantified. Three acpPC genes exhibited up-regulated expression when corals were exposed to temperatures above 31.5 °C (acpPCSym_1:1, day sixteen; acpPCSym_15, day twelve; and acpPCSym_18, day ten and day sixteen). In contrast, the expression of acpPCSym_5:1 and acpPCSym_10:1 was unchanged throughout the experiment. Interestingly, the three acpPC genes with increased expression cluster together in a phylogenetic analysis of light-harvesting complexes. Photosynthetic eukaryotic dinoflagellates belonging to the genus Symbiodinium form symbiotic relationships with a variety of marine taxa. Endosymbiotic associations observed between these photosynthetic dinoflagellates and corals are generally classed as mutualistic, as both the host and symbiont benefit from the relationship 1,2. The photosynthetic symbiont acquires nutrients such as inorganic carbon, nitrogen and phosphate from host cells 3 , in turn symbionts then provide up to 90% of the energy required by corals to grow and reproduce. These relationships between scleractinian corals and Symbiodinium are critical for the proliferation of reefs supporting diverse marine ecosystems. Coral bleaching, the loss of photosynthetic pigments or endosymbionts from host cells occurs under stress conditions such as elevated sea temperatures of only a few degrees above long-term maxima 4,5. While ocean temperature fluctuations occur on a daily basis, the mean sea surface temperature is predicted to rise by approximately 1-2 °C over the next century and is expected to lead to more mass bleaching events 6,7. Experimentation on Symbiodinium and the coral holobiont has focussed on many environmental factors implicated in the onset of coral bleaching including elevated seawater temperatures, eutrophication and disease. The effect of high sea-surface temperatures have been a key focus due to mass coral bleaching events (~42% GBR reefs bleached in 1998 and ~54% reefs bleached in 2002 8), attributed to global climate change 7 with the 1998 bleaching event coinciding with an El Niño Southern Oscillation event 4,9. Differential thermal stress sensitivity is observed across the diverse Symbiodinium species complex, with both heat tolerant and heat sensitive species observed within the same clade 10. Differences in photoinhibition sensitivity have either been acquired independently by thermally tolerant types or have been acquired in the common ancestor of all Symbiodinium types and since lost in thermally sensitive species 10. Elucidation of sites of thermal sensitivity within Symbiodinium has focussed on potential points where damage results in a decrease in photosynthetic efficiency 11,12. These potential points include damage to the D1 protein of photosystem II (PSII) 12 ,",en
10.1186_1471-2164-14-400,10.1186/1471-2164-14-400,The acute transcriptional response of the coral Acropora millepora to immune challenge: expression of GiMAP/IAN genes links the innate immune responses of corals with those of mammals and plants,14 June 2013,"Innate immunity,Evolution,GTPase,Coral disease,Cnidaria,Transcriptomics","Background: As a step towards understanding coral immunity we present the first whole transcriptome analysis of the acute responses of Acropora millepora to challenge with the bacterial cell wall derivative MDP and the viral mimic poly I:C, defined immunogens provoking distinct but well characterised responses in higher animals. Results: These experiments reveal similarities with the responses both of arthropods and mammals, as well as coral-specific effects. The most surprising finding was that MDP specifically induced three members of the GiMAP gene family, which has been implicated in immunity in mammals but is absent from Drosophila and Caenorhabditis. Like their mammalian homologs, GiMAP genes are arranged in a tandem cluster in the coral genome. Conclusions: A phylogenomic survey of this gene family implies ancient origins, multiple independent losses and lineage-specific expansions during animal evolution. Whilst functional convergence cannot be ruled out, GiMAP expression in corals may reflect an ancestral role in immunity, perhaps in phagolysosomal processing.",en
10.1007_s003380050066,NA,High temperature induces the synthesis of heat-shock proteins and the elevation of intracellular calcium in the coral Acropora grandis,NA,NA,"Elevated temperatures induce coral bleaching. To investigate subcellular changes in heat-stressed corals, we examined heat-shock proteins (hsps) and the concentration of calcium in coral cells at elevated temperatures. After heat treatment, three hsps with approximate molecular weights of 70, 60 and 35 kDa were prominent. The 35 kDa heat-shock protein was further demonstrated to be heme oxygenase by immunoblotting, suggesting the involvement of oxidative stress in coral cells during heat treatment. Since the expression of hsps needs the activation of a calcium signal, the change of intracellular calcium concentration in coral cells was examined by a FURA 2 fluorescence method under heat treatment. Intracellular calcium concentration increased at high temperatures with or without the presence of ambient calcium. The extent of the calcium concentration increase was constant for at least 6 hours. This result indicates the existence of an active calcium signal in coral cells at elevated temperatures.",en
10.1016_j.margen.2010.03.002,10.1016/j.margen.2010.03.002,Development and heat stress-induced transcriptomic changes during embryogenesis of the scleractinian coral Acropora palmata,NA,"Coral Microarray Larval development Temperature stress cDNA, complementary DNA,EST, expressed sequence tag analysis of variance (ANOVA),aRNA, amplified RNA,BLAST, Basic Local Alignment Search Tool,LOWESS, locally weighted scatterplot smoothing,BAGEL, Bayesian Analysis of Gene Expression Levels,TIGR, The Institute for Genomic Research,FOM, Figure of Merit,GO, gene ontology,ECM, extracellular matrix,DEG, differentially expressed gene,ATP, adenosine triphosphate,GTP, guanosine triphosphate,ADP, adenosine diphosphate,GDP, guanosine diphosphate,EBPs, enhancer-binding proteins,FC, fold change","Projected elevation of seawater temperatures poses a threat to the reproductive success of Caribbean reefbuilding corals that have planktonic development during the warmest months of the year. This study examined the transcriptomic changes that occurred during embryonic and larval development of the elkhorn coral, Acropora palmata, at a non-stressful temperature (28°C) and further assessed the effects of two elevated temperatures (30°C and 31.5°C) on these expression patterns. Using cDNA microarrays, we compared expression levels of 2051 genes from early embryos and larvae at multiple developmental stages (including pre-blastula, blastula, gastrula, and planula stages) at each of the three temperatures. At 12 h post-fertilization in 28°C treatments, genes involved in cell replication/cell division and transcription were up-regulated in A. palmata embryos, followed by a reduction in expression of these genes during later growth stages. From 24.5 to 131 h post-fertilization at 28°C, A. palmata altered its transcriptome by up-regulating genes involved in protein synthesis and metabolism. Temperatures of 30°C and 31.5°C caused major changes to the A. palmata embryonic transcriptomes, particularly in the samples from 24.5 hpf post-fertilization, characterized by downregulation of numerous genes involved in cell replication/cell division, metabolism, cytoskeleton, and transcription, while heat shock genes were up-regulated compared to 28°C treatments. These results suggest that increased temperature may cause a breakdown in proper gene expression during development in A. palmata by down-regulation of genes involved in essential cellular processes, which may lead to the abnormal development and reduced survivorship documented in other studies.",en
10.1016_j.marpolbul.2020.111199,10.1016/j.marpolbul.2020.111199,Marine Pollution Bulletin,11 May 2020,Climate change Coral holobiont Interspecific differences Scleractinian coral Stress susceptibility,"Coral species display varying susceptibilities to biotic or abiotic stress. To address the causes underlying this phenomenon, we profiled the Symbiodiniaceae clade type, bacterial communities and coral transcriptome responses in Pavona decussata and Acropora pruinosa, two species displaying different environmental tolerances in the Weizhou Island. We found that C1 was the most dominant Symbiodiniaceae subclade, with no difference detected between A. pruinosa and P. decussata. Nevertheless, P. decussata exhibited higher microbial diversity and significantly different community structure compared with that of A. pruinosa. Transcriptome analysis revealed that coral genes with significantly high expression in P. decussata were mostly related to immune and stress-resistance responses, whereas, those with significantly low expression were metabolism-related. We postulate that the higher tolerance of P. decussata as compared with that of A. pruinosa is the result of several traits, such as higher microbial diversity, different dominant bacteria, higher immune and stress-resistant response, and lower metabolic rate.",en
10.1007_s00338-012-0967-z,10.1007/s00338-012-0967-z,Growth form-dependent response to physical disturbance and thermal stress in Acropora corals,12 October 2012,"Bleaching,Tropical cyclone,Growth rate,Mortality rate","To predict the community structure in response to changing environmental conditions, it is necessary to know the species-specific reaction and relative impact strength of each disturbance. We investigated the coral communities in two sites, an exposed and a protected site, at Iriomote Island, Japan, from 2005 to 2008. During the study period, a cyclone and thermal stress were observed. All Acropora colonies, classified into four morphologies (arborescent, tabular, corymbose, and digitate), were identified and tracked through time to calculate the annual mortality and growth rate. The mortality of all Acropora colonies in the protected site was lower than that in the exposed site during the period without disturbances. Extremely higher mortality due to bleaching was observed in tabular and corymbose Acropora, compared to other growth forms, at the protected sites after thermal stress. In contrast, physical disturbance by a tropical cyclone induced the highest mortality in arborescent and digitate corals at the exposed site. Moreover, arborescent corals exhibited a remarkable decline 1 year after the tropical cyclone at the exposed site. The growth of colonies that survived coral bleaching did not decrease in the following year compared to previous year for all growth forms, but the growth of arborescent and tabular remnant corals at the exposed site declined severely after the tropical cyclone compared to previous year. The delayed mortality and lowered growth rate after the tropical cyclone were probably due to the damage caused by the tropical cyclone. These results indicate that the cyclone had a greater impact on fragile corals than expected. This study provides useful information for the evaluation of Acropora coral response to progressing global warming conditions, which are predicted to increase in frequency and intensity in the near future.",en
10.1111_j.1365-294x.2011.05205.x,10.1111/j.1365-294X.2011.05205.x,Profiling gene expression responses of coral larvae (Acropora millepora) to elevated temperature and settlement inducers using a novel RNA-Seq procedure,NA,"Cnidarian,heat shock,recruitment,transcriptomics","Elevated temperatures resulting from climate change pose a clear threat to reef-building corals; however, the traits that might influence corals' survival and dispersal during climate change remain poorly understood. Global gene expression profiling is a powerful hypothesis-forming tool that can help elucidate these traits. Here, we applied a novel RNA-Seq protocol to study molecular responses to heat and settlement inducers in aposymbiotic larvae of the reef-building coral Acropora millepora. This analysis of a single full-sibling family revealed contrasting responses between short-(4-h) and longterm (5-day) exposures to elevated temperatures. Heat shock proteins were up-regulated only in the short-term treatment, while the long-term treatment induced the downregulation of ribosomal proteins and up-regulation of genes associated with ion transport and metabolism (Ca 2+ and CO 3 2)). We also profiled responses to settlement cues using a natural cue (crustose coralline algae, CCA) and a synthetic neuropeptide (GLW-amide). Both cues resulted in metamorphosis, accompanied by differential expression of genes with known developmental roles. Some genes were regulated only by the natural cue, which may correspond to the recruitment-associated behaviour and morphology changes that precede metamorphosis under CCA treatment, but are bypassed under GLW-amide treatment. Validation of these expression profiles using qPCR confirmed the quantitative accuracy of our RNA-Seq approach. Importantly, qPCR analysis of different larval families revealed extensive variation in these responses depending on genetic background, including qualitative differences (i.e. up-regulation in one family and downregulation in another). Future studies of gene expression in corals will have to address this genetic variation, which could have important adaptive consequences for corals during global climate change.",en
10.3354_meps08208,10.3354/meps08208,Genetic variation in responses to a settlement cue and elevated temperature in the reef-building coral Acropora millepora,October 19,NA,NA,NA
10.1093_molbev_mss213,10.1093/molbev/mss213,The Complex NOD-Like Receptor Repertoire of the Coral Acropora digitifera Includes Novel Domain Combinations,NA,"corals,innate immunity,NOD-like receptor,domain combination,glycosyl transferase domain","Innate immunity in corals is of special interest not only in the context of self-defense but also in relation to the establishment and collapse of their obligate symbiosis with dinoflagellates of the genus Symbiodinium. In innate immunity system of vertebrates, approximately 20 tripartite nucleotide oligomerization domain (NOD)-like receptor proteins that are defined by the presence of a NAIP, CIIA, HET-E and TP1 (NACHT) domain, a C-terminal leucine-rich repeat (LRR) domain, and one of three types of N-terminal effector domain, are known to function as the primary intracellular pattern recognition molecules. Surveying the coral genome revealed not only a larger number of NACHT-and related domain nucleotide-binding adaptor shared by APAF-1, R proteins, and CED-4 (NB-ARC)-encoding loci ($500) than in other metazoans but also surprising diversity of domain combinations among the coral NACHT/NB-ARC-containing proteins; N-terminal effector domains included the apoptosis-related domains caspase recruitment domain (CARD), death effector domain (DED), and Death, and C-terminal repeat domains included LRRs, tetratricopeptide repeats, ankyrin repeats, and WD40 repeats. Many of the predicted coral proteins that contain a NACHT/NB-ARC domain also contain a glycosyl transferase group 1 domain, a novel domain combination first found in metazoans. Phylogenetic analyses suggest that the NACHT/NB-ARC domain inventories of various metazoan lineages, including corals, are largely products of lineage-specific expansions. Many of the NACHT/NB-ARC loci are organized in pairs or triplets in the Acropora genome, suggesting that the large coral NACHT/NB-ARC repertoire has been generated at least in part by tandem duplication. In addition, shuffling of N-terminal effector domains may have occurred after expansions of specific NACHT/ NB-ARC-repeat domain types. These results illustrate the extraordinary complexity of the innate immune repertoire of corals, which may in part reflect adaptive evolution to a symbiotic lifestyle in a uniquely complex and challenging environment.",en
10.3389_fmicb.2014.00336,10.3389/fmicb.2014.00336,A genomic approach to coral-dinoflagellate symbiosis: studies of Acropora digitifera and Symbiodinium minutum,07 July 2014.,"corals,symbiosis,Symbiodinium,genome,transcriptome","Far more intimate knowledge of scleractinian coral biology is essential in order to understand how diverse coral-symbiont endosymbioses have been established. In particular, molecular and cellular mechanisms enabling the establishment and maintenance of obligate endosymbiosis with photosynthetic dinoflagellates require further clarification. By extension, such understanding may also shed light upon environmental conditions that promote the collapse of this mutualism. Genomic data undergird studies of all symbiotic processes. Here we review recent genomic data derived from the scleractinian coral, Acropora digitifera, and the endosymbiotic dinoflagellate, Symbiodinium minutum. We discuss Acropora genes involved in calcification, embryonic development, innate immunity, apoptosis, autophagy, UV resistance, fluorescence, photoreceptors, circadian clocks, etc. We also detail gene loss in amino acid metabolism that may explain at least part of the Acropora stress-response. Characteristic features of the Symbiodinium genome are also reviewed, focusing on the expansion of certain gene families, the molecular basis for permanently condensed chromatin, unique spliceosomal splicing, and unusual gene arrangement. Salient features of the Symbiodinium plastid and mitochondrial genomes are also illuminated. Although many questions regarding these interdependent genomes remain, we summarize information necessary for future studies of coral-dinoflagellate endosymbiosis.",en
10.1016_j.marpolbul.2018.06.014,10.1016/j.marpolbul.2018.06.014,Marine Pollution Bulletin,22 June 2018,Acropora tenuis Coral bleaching Heat shock protein 90 Irgarol 1051 RGB values,"To elucidate the effects of the herbicide Irgarol 1051 on the gene expression of heat shock protein 90 (HSP90) in hard corals, we isolated a full-length cDNA encoding HSP90 from Acropora tenuis, which has a deduced open reading frame of 732-amino acid residues with a predicted molecular mass of 84.5 kDa. The amino acid sequence of A. tenuis HSP90 showed a high degree of similarity with the hermatypic-coral HSP90 families. After a 7-d exposure to 1 or 10 μg/L of Irgarol, the body colours of corals in the 10 μg/L treatment group were significantly whiter (bleached), whereas no such effects were observed in the corals in the 1 μg/L treatment group. However, the expression level of coral HSP90 was significantly downregulated after exposure to both 1 and 10 μg/L Irgarol. These results suggest that A. tenuis HSP90 may be a useful molecular biomarker to predict bleaching caused by herbicides.",en
10.2112_jcoastres-d-18-00053.1,10.2112/JCOASTRES-D-18-00053.1,Molecular Processes and Hub Genes of Acropora palmata in Response to Thermal Stress and Bleaching,5 September 2018.,"Acropora palmata,bioinformatics analysis,molecular process,thermal stress,bleaching activator activity AOKF775 AOKF775 Protein folding CAOH889 Regulate transcription AOKF1550,AOKF917 CAOH936,AOKF1550,AOKF917,AOKF2071,AOKF1050,AOKF597,AOKF560,CAOI827,AOKF794,CAOH623","Among many environmental factors, high temperature is the main factor that causes coral bleaching. Thus, analyses of the bleaching mechanism and important genes involved in coral responses to thermal stress and bleaching are important. This study explored the gene expression profiling data (GSE16151) from the Gene Expression Omnibus database by using bioinformatics analysis to study the molecular processes and hub genes involved in the thermal stress and bleaching responses of the coral Acropora palmata. The results suggest that thermal stress down-regulated the snoRNP genes, which led to a reduction of some ribosomal proteins, and then decreased biosynthesis, resulting in disruption of a series of biological processes such as the glyoxylate cycle and vitamin metabolic processes. Moreover, the coral cytoskeleton showed breakdown because the CCT7 gene was down-regulated and because of insufficient adenosine triphosphate production caused by the thermal stress. All these responses will destroy the P53 pathway and initiate apoptosis and ultimately necrosis. In addition, 107 differentially expressed genes were detected between the normal and bleached corals, indicating that snoRNPs, CCT7, RPL37, and RPS27A may be the hub genes responsible for thermal stress and bleaching responses. These genes can be used as new biomarkers to help solve the problem of coral bleaching.",en
10.1086_bblv216n2p131,NA,Transcriptome Analysis of the Circadian Regulatory Network in the Coral Acropora millepora,NA,NA,"Entrained circadian rhythms control many biological processes. These cyclical systems are synchronized by environmental signals but continue to free run for a considerable time when the synchronizing stimuli are removed. In scleractinian corals that reproduce by broadcast spawning, timing processes are essential in ensuring successful fertilization. It is not known whether spawn timing is regulated directly by environmental signals or if it is entrained and regulated by circadian or circalunar rhythms. The genetic components of circadian systems have been studied in considerable detail in microbes, plants, and animals. To identify potential participants in regulating scleractinian circadian systems, we have undertaken a bioinformatic analysis of the transcriptome of larvae of the coral Acropora millepora. Acropora contigs assembled from more than 600,000 sequencing reads from larval mRNA were searched via NCBI BLAST for matches to 24 key insect and mammalian circadian genes. Matches were found to all queried genes, with 22 of 24 of these matches having strong confidence levels. An Acropora match to the nonvisual photoreceptor melanopsin was also identified. The high level of conservation of circadian gene networks implies that the regulatory interactions between pathway members are also likely to be conserved and to regulate entrained processes in corals.",en
10.1186_1471-2164-15-1052,10.1038/ismej.2014.182,Early transcriptional changes in the reef-building coral Acropora aspera in response to thermal and nutrient stress,2 December 2014,NA,"Background: Changes to the environment as a result of human activities can result in a range of impacts on reef building corals that include coral bleaching (reduced concentrations of algal symbionts), decreased coral growth and calcification, and increased incidence of diseases and mortality. Understanding how elevated temperatures and nutrient concentration affect early transcriptional changes in corals and their algal endosymbionts is critically important for evaluating the responses of coral reefs to global changes happening in the environment. Here, we investigated the expression of genes in colonies of the reef-building coral Acropora aspera exposed to short-term sub-lethal levels of thermal (+6°C) and nutrient stress (ammonium-enrichment: 20 μM). Results: The RNA-Seq data provided hundreds of differentially expressed genes (DEGs) corresponding to various stress regimes, with 115 up-and 78 down-regulated genes common to all stress regimes. A list of DEGs included up-regulated coral genes like cytochrome c oxidase and NADH-ubiquinone oxidoreductase and up-regulated photosynthetic genes of algal origin, whereas coral GFP-like fluorescent chromoprotein and sodium/potassium-transporting ATPase showed reduced transcript levels. Taxonomic analyses of the coral holobiont disclosed the dominant presence of transcripts from coral (~70%) and Symbiodinium (~10-12%), as well as~15-20% of unknown sequences which lacked sequence identity to known genes. Gene ontology analyses revealed enriched pathways, which led to changes in the dynamics of protein networks affecting growth, cellular processes, and energy requirement.",en
10.1016_j.gene.2012.12.038,10.1016/j.gene.2012.12.038,"A genome-wide survey of photoreceptor and circadian genes in the coral, Acropora digitifera",20 December 2012,"Coral genome Circadian regulatory network genes Photoreceptors Tandem duplication Anthozoan PRCs, photoreceptor cells,GPCR, G protein-coupled receptor,Cry, cryptochrome,ESTs, expressed sequence tags","Corals exhibit circadian behaviors, but little is known about the molecular mechanisms underlying the regulation of these behaviors. We surveyed the recently decoded genome of the coral, Acropora digitifera, for photoreceptor and circadian genes, using molecular phylogenetic analyses. Our search for photoreceptor genes yielded seven opsin and three cryptochrome genes. Two genes from each family likely underwent tandem duplication in the coral lineage. We also found the following A. digitifera orthologs to Drosophila and mammalian circadian clock genes: four clock, one bmal/cycle, three pdp1-like, one creb/atf, one sgg/zw3, two ck2alpha, one dco (csnk1d/cnsk1e), one slim/BTRC, and one grinl. No vrille, rev-ervα/nr1d1, bhlh2, vpac2, adcyap1, or adcyaplr1 orthologs were found. Intriguingly, in spite of an extensive survey, we also failed to find homologs of period and timeless, although we did find one timeout gene. In addition, the coral genes were compared to orthologous genes in the sea anemone, Nematostella vectensis. Thus, the coral and sea anemone genomes share a similar repertoire of circadian clock genes, although A. digitifera contains more clock genes and fewer photoreceptor genes than N. vectensis. This suggests that the circadian clock system was established in a common ancestor of corals and sea anemones, and was diversified by tandem gene duplications and the loss of paralogous genes in each lineage. It will be interesting to determine how the coral circadian clock functions without period.",en
10.1016_j.fsi.2017.06.027,10.1016/j.fsi.2017.06.027,Suppression of NF-kB signal pathway by NLRC3-like protein in stony coral Acropora aculeus under heat stress,9 June 2017,Heat stress NF-kB pathway Ubiquitination Coral Acropora aculeus,"Heat stress is the most common factor for coral bleaching, which has increased both in frequency and severity due to global warming. In the present study, the stony coral Acropora aculeus was subjected to acute heat stress and entire transcriptomes were sequenced via the next generation sequencing platform. Four paired-end libraries were constructed and sequenced in two groups, including a control and a heat stress group. A total of 120,319,751 paired-end reads with lengths of 2 Â 100 bp were assembled and 55,021 coral-derived genes were obtained. After read mapping and abundance estimation, 9110 differentially expressed genes were obtained in the comparison between the control and heat stress group, including 4465 significantly upregulated and 4645 significantly downregulated genes. Twenty-three GO terms in the Biological Process category were overrepresented for significantly upregulated genes, and divided into six groups according to their relationship. These three groups were related to the NF-kB signal pathway, and the remaining three groups were relevant for pathogen response, immunocyte activation and protein ubiquitination. Forty-three common genes were found in four GO terms, which were directly related to the NF-kB signal pathway. These included 2 NACHT, LRR, PYD domainscontaining protein, 5 nucleotide-binding oligomerization domain-containing protein, 29 NLRC3-like protein, 4 NLRC5-like protein, and 3 uncharacterized protein. For significantly downregulated genes, 27 overrepresented GO terms were found in the Biological Process category, which were relevant to protein ubiquitination and ATP metabolism. Our results indicate that heat stress suppressed the immune response level via the NLRC3-like protein, the fine-tuning of protein turnover activity, and ATP metabolism. This might disrupt the balance of coral-zooxanthellae symbiosis and result in the bleaching of the coral A. aculeus.",en
